"WOS:000227365900006";"Scaramelli, F"
"WOS:000227365900006";"De Scaramelli,KT"
"WOS:000231345300011";"Venegas, LHS"
"WOS:000231345300011";"Paparella,LES"
"WOS:000237713600016";"Pacheco,C"
"WOS:000238510900018";"Rovero,GK"
"WOS:000226050500042";"Esteban,CV"
"WOS:000224167000015";"Suarez,ML"
"WOS:000227677200003";"Rovero,GK"
"WOS:000224505900015";"Porras,MD"
"WOS:000222221200004";"Niaz, M"
"WOS:000222221200004";"Rodriguez, MA"
"WOS:000222221200004";"Brito,A"
"WOS:000226848600010";"Irwin, D"
"WOS:000226848600010";"Langue,F"
"WOS:000225215400010";"Tyszka,AB"
"WOS:000220584300001";"Almandoz,A"
"WOS:000222876800012";"Galindo,D"
"WOS:000229731000005";"Gela-Flores,G"
"WOS:000187030800001";"Mato,D"
"WOS:000187030800004";"Mato,D"
"WOS:000185558500010";"Bohorquez,D"
"WOS:000184003600008";"Barragan,J"
"WOS:000184210900007";"Mato,D"
"WOS:000182495000006";"Ellner,S"
"WOS:000182495000005";"Maya,ML"
"WOS:000182954600001";"Salager-Meyer, F"
"WOS:000182954600001";"Angeles, M"
"WOS:000182954600001";"Ariza, A"
"WOS:000182954600001";"Zambrano,N"
"WOS:000184963300003";"De Chumaceiro,CLD"
"WOS:000231134600011";"Mangieri, R"
"WOS:000231134600011";"Gomez,FV"
"WOS:000220462800005";"Chela-Flores, B"
"WOS:000220462800005";"Chela-Flores,G"
"WOS:000188421000003";"Alvarez, A"
"WOS:000188421000003";"Obediente,E"
"WOS:000179383700006";"Pacheco,C"
"WOS:000179342900006";"Kozak,G"
"WOS:000182411100008";"Urbani,B"
"WOS:000179513400002";"Gasson,RA"
"WOS:000176558500021";"Ellner,S"
"WOS:000176558500022";"Ellner,S"
"WOS:000177265900001";"Pacheco,C"
"WOS:000174817600006";"Gumucio,CP"
"WOS:000174817600002";"Gumucio,CP"
"WOS:000176072000008";"Vilarrubia, TV"
"WOS:000176072000008";"Rull,V"
"WOS:000173330700001";"Daroqui, MJ"
"WOS:000173330700001";"Croquer,E"
"WOS:000173330700005";"Kozak Rovero,G"
"WOS:000172912100036";"Ellner,S"
"WOS:000171618400013";"Daroqui,MJ"
"WOS:000167033500009";"Delgado,C"
"WOS:000173655500010";"Nasti,A"
"WOS:000174554400001";"Chela-Flores,G"
"WOS:000168443200004";"Perez-Estevez,A"
"WOS:000166481600001";"Gonzalez Stephan,B"
"WOS:000165975900004";"Gasson,RA"
"WOS:000165975900006";"Vidal,SM"
"WOS:000165975900008";"Scaramelli, F"
"WOS:000165975900008";"Tarble,K"
"WOS:000165975900001";"Perez,BE"
"WOS:000165975900002";"Navarrete,R"
"WOS:000165975900003";"Heinen, HD"
"WOS:000165975900003";"Garcia-Castro,A"
"WOS:000165975900005";"Perez,BE"
"WOS:000165975900007";"Arvelo,L"
"WOS:000165975900009";"Arvelo-Jimenez,N"
"WOS:000088418300016";"Smilde,DA"
"WOS:000088434700012";"Gonzalez Deluca,ME"
"WOS:000088434700047";"Diaz Orozco,C"
"WOS:000086309700003";"Krebs,VJ"
"WOS:000086238100002";"Azparren Gimenez,L"
"WOS:000085632900020";"Ellner,S"
"WOS:000088720400001";"Croquer Pedron,E"
"WOS:000089914400008";"Gonzalez Stephan,B"
"WOS:000089914400009";"Silva Beauregard,P"
"WOS:000089914400003";"Galindo,D"
"WOS:000089914400004";"Contreras,A"
"WOS:000080563500006";"Texera Arnal,Y"
"WOS:000083936300013";"Cedeno,J"
"WOS:000083377400003";"Texera Arnal,Y"
"WOS:000079114100003";"Ellner,S"
"WOS:000079114100021";"Ellner,S"
"WOS:000083455600033";"Pacheco,C"
"WOS:000083455600035";"Lasarte Valcarcel,J"
"WOS:000083455600012";"Gonzalez Stephan,B"
"WOS:000084952200008";"Calzadilla,PE"
"WOS:000084952200014";"Diaz Orozco,C"
"WOS:000085370900002";"Alvarez, A"
"WOS:000085370900002";"Dominguez,CL"
"WOS:000077095900008";"Lopez Garay,H"
"WOS:000076847700009";"Mato,D"
"WOS:000076104500005";"Smilde,DA"
